date,ticker,roe_firm,roe_bench,roe_gap,roic_ce_firm,roic_ce_bench,roic_ce_gap,pretax_noa_firm,pretax_noa_bench,pretax_noa_gap,int_coverage_firm,int_coverage_bench,int_coverage_gap,int_ltdebt_firm,int_ltdebt_bench,int_ltdebt_gap,leverage_firm,leverage_bench,leverage_gap,ev_multiple_firm,ev_multiple_bench,ev_multiple_gap,pb_firm,pb_bench,pb_gap,price_sales_firm,price_sales_bench,price_sales_gap,ccc_firm,ccc_bench,ccc_gap,roe_z,roic_ce_z,pretax_noa_z,int_coverage_z,int_ltdebt_z,leverage_z,ev_multiple_z,pb_z,price_sales_z,ccc_z,score_profitability,score_health,score_market,score_efficiency,exec_score,firm_name,returns,alpha,mkt_beta,ivol,total_vol,cape,ev_multiple,price_op,pe,price_sales,op_margin,roe,roic_ce,ret_common,roic,pretax_noa,pretax_ea,int_ltdebt,leverage,lt_debt_eq,int_coverage,ccc,pb,peg,has_beta,quarter,roe_z_chg3,roe_z_chg12,roe_z_roll3,roic_ce_z_chg3,roic_ce_z_chg12,roic_ce_z_roll3,pretax_noa_z_chg3,pretax_noa_z_chg12,pretax_noa_z_roll3,int_coverage_z_chg3,int_coverage_z_chg12,int_coverage_z_roll3,int_ltdebt_z_chg3,int_ltdebt_z_chg12,int_ltdebt_z_roll3,leverage_z_chg3,leverage_z_chg12,leverage_z_roll3,ev_multiple_z_chg3,ev_multiple_z_chg12,ev_multiple_z_roll3,pb_z_chg3,pb_z_chg12,pb_z_roll3,price_sales_z_chg3,price_sales_z_chg12,price_sales_z_roll3,ccc_z_chg3,ccc_z_chg12,ccc_z_roll3,exec_score_chg3,exec_score_chg12,exec_score_roll3,transition_within_3m,ceo_event,cfo_event
2018-05-31,BRC,0.1146900638087144,2.423663375418884,-2.3089733116101696,0.1717615317597152,0.1999685109912163,-0.028206979231501,0.4236829344643656,0.1208694808166057,0.3028134536477599,34.461308037943084,0.227171061911063,34.23413697603202,0.0461713561251098,0.1146900638087144,-0.0685187076836046,0.0855953924815706,0.0561638668018832,0.0294315256796873,12.188420514586245,17.627537100211054,-5.439116585624809,2.5681807935538608,0.9453381784992424,1.6228426150546182,1.6445528270359642,14.12067932067932,-12.476126493643356,77.66823451027989,6.052444376651021,71.61579013362886,0.7279259704178831,1.8446690340705547,1.0160429497783,0.912790862605521,0.1431025654417617,-0.7762510561939969,1.175011115108209,0.9846631930275692,0.2828671421171027,1.1816096629160775,1.196212651422246,0.5153131177859187,0.8141804834176268,-1.1816096629160775,0.3210807791458431,Brady Corporation,,,,,,-2821.945507768573,12.188420514586245,20.74468085106383,26.35135135135135,1.6445528270359642,0.1207730060276273,0.1146900638087144,0.1717615317597152,0.1149125698898798,0.1021802656487311,0.4236829344643656,0.2771199216327055,0.0461713561251098,0.0855953924815706,0.1233268232775714,34.461308037943084,77.66823451027989,2.5681807935538608,0.1419987879671467,False,2018Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2018-06-30,BRC,0.1156330887087489,2.361289791256209,-2.24565670254746,0.1822839114486294,0.1999685109912163,-0.0176845995425868,0.4385929296730952,0.1208694808166057,0.3177234488564895,42.515035377358494,0.227171061911063,42.28786431544743,0.0500077399951348,0.1156330887087489,-0.0656253487136141,0.0660691038569527,0.0561638668018832,0.0099052370550694,11.495723381947553,17.307110873612842,-5.81138749166529,2.5293079713461775,0.8960374391969159,1.6332705321492615,1.5942054775418213,13.789795197740112,-12.19558972019829,78.90471436053267,6.052444376651021,72.85226998388164,1.3625890870364676,1.8313985498305336,1.4561917649194178,1.8650820218154536,0.6114480227329446,-1.2516176679454247,0.6843563108713703,0.9780559771532934,0.4320133621590628,1.420034576763988,1.5500598005954729,0.8350838890093112,0.6981418833945755,-1.420034576763988,0.4226598493395798,Brady Corporation,,,,,,3769.446218126596,11.495723381947553,19.769230769230766,24.87096774193548,1.5942054775418213,0.1237263676640665,0.1156330887087489,0.1822839114486294,0.1158496707011809,0.1072301554839152,0.4385929296730952,0.2847203507202856,0.0500077399951348,0.0660691038569527,0.0940544085815747,42.515035377358494,78.90471436053267,2.5293079713461775,0.2128993715552678,False,2018Q2,,,1.0452575287271753,,,1.838033791950544,,,1.2361173573488589,,,1.3889364422104873,,,0.37727529408735316,,,-1.0139343620697108,,,0.9296837129897897,,,0.9813595850904313,,,0.3574402521380827,,,1.3008221198400327,,,0.37187031424271144,0,0,0
2018-07-31,BRC,0.1156330887087489,2.472473567388026,-2.3568404786792767,0.1822839114486294,0.1999685109912163,-0.0176845995425868,0.4385929296730952,0.1208694808166057,0.3177234488564895,42.515035377358494,0.227171061911063,42.28786431544743,0.0500077399951348,0.1156330887087489,-0.0656253487136141,0.0660691038569527,0.0561638668018832,0.0099052370550694,11.495723381947553,17.80309280252981,-6.307369420582258,2.509624690497613,0.924781266024962,1.584843424472651,1.581799240539344,14.028120882740447,-12.446321642201104,78.90471436053267,6.052444376651021,72.85226998388164,-0.290577804999665,1.41839861100427,1.2027921610420511,1.4357591247681294,0.5627468388514355,-1.0672681588071704,0.1068335124924151,0.186935520978203,0.2383941257096279,1.179780020452177,0.776870989015552,0.6467601482412881,0.1773877197267487,-1.179780020452177,0.1287783305585799,Brady Corporation,,,,,,3740.1120803325903,11.495723381947553,19.615384615384617,24.677419354838708,1.581799240539344,0.1237263676640665,0.1156330887087489,0.1822839114486294,0.1158496707011809,0.1072301554839152,0.4385929296730952,0.2847203507202856,0.0500077399951348,0.0660691038569527,0.0940544085815747,42.515035377358494,78.90471436053267,2.509624690497613,0.2112425671073669,False,2018Q3,,,0.5999790841515619,,,1.698155398301786,,,1.2250089585799229,,,1.4045440030630347,,,0.43909914234204733,,,-1.0317122943155306,,,0.6554003128239981,,,0.7165515637196885,,,0.31775820999526444,,,1.260474753377414,,,0.2908396530146676,0,0,0
2018-08-31,BRC,0.1156330887087489,2.875928692421297,-2.7602956037125477,0.1822839114486294,0.1931376467022793,-0.0108537352536498,0.4385929296730952,0.1181289163888702,0.320464013284225,42.515035377358494,0.2133422919221154,42.301693085436376,0.0500077399951348,0.1156330887087489,-0.0656253487136141,0.0660691038569527,0.0553685136956292,0.0107005901613234,11.495723381947553,16.260077909671253,-4.7643545277237,2.653969167197912,0.9618076435890524,1.6921615236088596,1.672778574813948,12.391534391534393,-10.718755816720444,78.90471436053267,5.396889408362201,73.50782495217047,-2.4649750035810705,1.527638532507105,1.1557060284527685,1.2162336225266468,0.5243185232857115,-0.924684853999317,1.5601717239283228,1.5719744205771582,1.296519101147659,1.2608100940043152,0.0727898524596009,0.5388666510800841,1.4762217485510467,-1.2608100940043152,0.159899284648056,Brady Corporation,,,,,,3955.229712494964,11.495723381947553,20.743589743589745,26.096774193548388,1.672778574813948,0.1237263676640665,0.1156330887087489,0.1822839114486294,0.1158496707011809,0.1072301554839152,0.4385929296730952,0.2847203507202856,0.0500077399951348,0.0660691038569527,0.0940544085815747,42.515035377358494,78.90471436053267,2.653969167197912,0.2233924663919737,False,2018Q3,-3.1929009739989533,,-0.46432124051475593,-0.3170305015634498,,1.5924785644473027,0.1396630786744686,,1.271563318138079,0.3034427599211258,,1.50569158970341,0.3812159578439498,,0.5661711282900305,-0.14843379780532007,,-1.0811902269173042,0.3851606088201138,,0.7837871824307028,0.587311227549589,,0.9123219729028849,1.0136519590305562,,0.6556421963387832,0.07920043108823771,,1.2868748970734933,-0.1611814944977871,,0.2371124881820719,0,0,0
2018-09-30,BRC,0.1240575792832289,2.7259836814447738,-2.6019261021615447,0.1835878444830011,0.1913255910847064,-0.0077377466017052,0.4247169605609718,0.1171802646435685,0.3075366959174033,46.72664141414141,0.2118650094853777,46.51477640465603,0.0403171411481731,0.1175000248671632,-0.0771828837189901,0.0497837607185331,0.0552075910437685,-0.0054238303252354,11.754156290352332,14.82058007639912,-3.066423786046787,2.780372973944012,0.8666440964643876,1.9137288774796244,1.80635148753973,12.391666666666666,-10.585315179126937,76.60109047863489,5.202155780075187,71.3989346985597,-1.225884978568081,1.4374129926230232,0.4605444367032604,1.5408890288196435,-1.5592195725676994,-1.2999442365546618,2.1370301668399274,2.4299892148663274,1.2040146055140573,0.259562680287895,0.2240241502527342,1.4666842793140018,1.923677995740104,-0.259562680287895,0.815856250433431,Brady Corporation,,,,,,47.420897611944305,11.754156290352332,21.44607843137255,25.289017341040463,1.80635148753973,0.1261062945808284,0.1240575792832289,0.1835878444830011,0.1254052327006607,0.1163399128574197,0.4247169605609718,0.2753531665242126,0.0403171411481731,0.0497837607185331,0.0689957213683753,46.72664141414141,76.60109047863489,2.780372973944012,0.0509011744992791,False,2018Q3,-2.5884740656045486,,-1.3271459290496055,-0.3939855572075104,,1.4611500453781325,-0.9956473282161574,,0.9396808753993601,-0.32419299299581006,,1.3976272587048066,-2.1706675953006442,,-0.15738473681018408,-0.04832656860923712,,-1.097299083120383,1.4526738559685572,,1.2680118010868884,1.451933237713034,,1.3962997188072297,0.7720012433549945,,0.9129759441237812,-1.160471896476093,,0.9000509315814623,0.39319640109385123,,0.36817795521335567,0,0,0
2018-10-31,BRC,0.1240575792832289,2.207720256954649,-2.08366267767142,0.1835878444830011,0.1798586273535899,0.0037292171294112,0.4247169605609718,0.1133846597225081,0.3113323008384637,46.72664141414141,0.2048676738465467,46.52177374029486,0.0403171411481731,0.1110166899059657,-0.0706995487577926,0.0497837607185331,0.0552075910437685,-0.0054238303252354,11.754156290352332,12.72651866593091,-0.9723623755785784,2.5604852495019825,0.7843914561046761,1.7760937933973064,1.6634949276969122,10.289855072463768,-8.626360144766856,76.60109047863489,5.191321065641308,71.40976941299358,1.6392730687649142,1.7110011653950958,0.6238933523551361,1.3268223389265696,-0.3111002304744751,-1.1513023169471808,2.30146038021199,1.1452609809937992,1.898797054823271,0.252971440660134,1.3247225288383822,0.9297416287827418,1.7818394720096868,-0.252971440660134,0.903228155081322,Brady Corporation,,,,,,43.67058304457976,11.754156290352332,19.75,23.289017341040463,1.6634949276969122,0.1261062945808284,0.1240575792832289,0.1835878444830011,0.1254052327006607,0.1163399128574197,0.4247169605609718,0.2753531665242126,0.0403171411481731,0.0497837607185331,0.0689957213683753,46.72664141414141,76.60109047863489,2.5604852495019825,0.0468756187560218,False,2018Q4,1.9298508737645792,,-0.6838623044614124,0.29260255439082594,,1.5586842301750747,-0.578898808686915,,0.7467146058370551,-0.10893678584155975,,1.36131499675762,-0.8738470693259106,,-0.44866709325215437,-0.08403415814001036,,-1.1253104691670532,2.194626867719575,,1.9995540903267468,0.9583254600155963,,1.7157415388124282,1.6604029291136433,,1.4664435871616626,-0.9268085797920429,,0.5911147383174481,0.7744498245227421,,0.6263278967209364,0,0,0
2018-11-30,BRC,0.1240575792832289,2.0476389933938695,-1.9235814141106409,0.1835878444830011,0.1734837327859085,0.0101041116970926,0.4247169605609718,0.1129663406126248,0.311750619948347,46.72664141414141,0.2201216544706846,46.50651975967072,0.0403171411481731,0.0905998323729093,-0.0502826912247362,0.0497837607185331,0.0561471188624875,-0.0063633581439544,11.754156290352332,13.27019570442556,-1.5160394140732285,2.7952010448158044,0.7833564291000974,2.011844615715707,1.815984982084389,9.028632784538296,-7.212647802453907,76.60109047863489,5.407608695652173,71.19348178298272,1.931557515674211,1.68265050942704,0.6105972096664998,1.1820273851519152,2.385527692682099,-1.0713513454118893,1.657963604874148,2.152745229919452,2.0073618208949204,0.135031346507894,1.4082684115892503,-0.0440496540394315,1.9393568852295069,-0.135031346507894,0.692965747104411,Brady Corporation,,,,,,47.67379908853882,11.754156290352332,21.35294117647059,25.179190751445088,1.815984982084389,0.1261062945808284,0.1240575792832289,0.1835878444830011,0.1254052327006607,0.1163399128574197,0.4247169605609718,0.2753531665242126,0.0403171411481731,0.0497837607185331,0.0689957213683753,46.72664141414141,76.60109047863489,2.7952010448158044,0.0506801179700251,False,2018Q4,4.396532519255281,,0.7816485352903481,0.15501197691993518,,1.6103548891483863,-0.5451088187862687,,0.5650116662416321,-0.03420623737473161,,1.3499129176327094,1.8612091693963875,,0.1717359632133082,-0.14666649141257226,,-1.1741992996379105,0.09779188094582514,,2.032151383975355,0.5807708093422936,,1.909331808593193,0.7108427197472615,,1.7033911604107494,-1.1257787474964212,,0.215855155818641,0.5330664624563549,,0.8040167175397214,0,0,0
2018-12-31,BRC,0.1303380991584401,2.00307588014919,-1.8727377809907495,0.1944598220191571,0.1734837327859085,0.0209760892332485,0.4421697454453119,0.1129663406126248,0.3292034048326871,50.7925091150149,0.2201216544706846,50.57238746054421,0.0670451893909932,0.0905998323729093,-0.0235546429819161,0.0430128605316042,0.0607923665248506,-0.0177795059932464,11.433834239298289,11.233047966919868,0.200786272378421,2.751563796032616,0.6689817468703427,2.082582049162273,1.8071282213524715,8.02309468822171,-6.215966466869238,81.9584592197513,5.407608695652173,76.55085052409913,1.6783023628309943,1.7321237156032714,1.424618603073332,1.4479110370674857,2.784089415433318,-1.282363165906392,1.895199226984157,1.9390914277556053,1.9184583402543325,2.234649761117722,1.6116815605025323,-0.0179384041531466,1.9175829983313648,-2.234649761117722,0.2223930282665316,Brady Corporation,,,,,,88.34967526069477,11.433834239298289,20.5,24.011049723756905,1.8071282213524715,0.1302077668714992,0.1303380991584401,0.1944598220191571,0.1308056244740146,0.1251098434260646,0.4421697454453119,0.2885837474023583,0.0670451893909932,0.0430128605316042,0.059955565770321,50.7925091150149,81.9584592197513,2.751563796032616,0.0765038302521364,False,2018Q4,2.9041873413990755,,1.7497109824233732,0.29471072298024814,,1.7085917968084692,0.9640741663700717,,0.8863697216983226,-0.09297799175215782,,1.3189202537153235,4.343308988001017,,1.6195056258803138,0.017581070648269748,,-1.168338942755154,-0.2418309398557703,,1.9515410706900982,-0.4908977871107221,,1.7456992128896187,0.7144437347402752,,1.9415390719908412,1.9750870808298269,,0.8742175160952499,-0.5934632221668994,,0.6061956434840882,0,0,0
2019-01-31,BRC,0.1303380991584401,2.164289071814251,-2.033950972655811,0.1944598220191571,0.1734837327859085,0.0209760892332485,0.4421697454453119,0.1192461641094062,0.3229235813359057,50.7925091150149,0.2201216544706846,50.57238746054421,0.0670451893909932,0.0948592991088431,-0.0278141097178498,0.0430128605316042,0.0607923665248506,-0.0177795059932464,11.433834239298289,13.218743139712515,-1.7849089004142265,2.830704495928986,0.7727490849968711,2.057955410932115,1.8591049890532712,9.521116678596991,-7.66201168954372,81.9584592197513,5.407608695652173,76.55085052409913,0.8969611756701524,1.4189151374370876,0.9320793954205632,1.2525309179276456,1.8560102426429803,-1.2072211252031613,0.9156389241191802,1.460114443400239,1.1596354201173258,1.8082533981926816,1.0826519028426012,0.2012472668292755,1.1784629292122484,-1.8082533981926816,0.1146663920537122,Brady Corporation,,,,,,90.89079574855336,11.433834239298289,21.089622641509433,24.701657458563535,1.8591049890532712,0.1302077668714992,0.1303380991584401,0.1944598220191571,0.1308056244740146,0.1251098434260646,0.4421697454453119,0.2885837474023583,0.0670451893909932,0.0430128605316042,0.059955565770321,50.7925091150149,81.9584592197513,2.830704495928986,0.0787042395437878,False,2019Q1,-0.7423118930947618,,1.5022736847251192,-0.2920860279580082,,1.611229787489133,0.3081860430654271,,0.9890984027201317,-0.07429142099892405,,1.2941564467156823,2.1671104731174555,,2.3418757835861324,-0.0559188082559805,,-1.1869785455071475,-1.3858214560928097,,1.4896005853258283,0.31485346240643985,,1.8506503670250984,-0.7391616347059453,,1.695151860422193,1.5552819575325476,,1.392644835272766,-0.7885617630276098,,0.3433417224748849,0,0,0
2019-02-28,BRC,0.1303380991584401,2.25430732798134,-2.1239692288229,0.1944598220191571,0.1709964455258951,0.0234633764932619,0.4421697454453119,0.1117567691398634,0.3304129763054485,50.7925091150149,0.2364544217227687,50.55605469329213,0.0670451893909932,0.0941254917903543,-0.0270803023993611,0.0430128605316042,0.0563596692340215,-0.0133468087024173,11.433834239298289,12.913350991138584,-1.4795167518402952,3.006824329171648,0.7980527876281078,2.2087715415435403,1.9747741665048748,10.1905540417802,-8.215779875275324,81.9584592197513,4.900488965243822,77.05797025450748,0.4703252196096837,1.311019906465351,1.5336218799936527,1.1325672115137622,1.515898977460128,-0.9998583664475332,0.8811349225366335,1.68851876446147,0.7733353353366816,1.6950754172081957,1.1049890020228956,0.2055088668337225,1.114329674111595,-1.6950754172081957,0.1369969910761107,Brady Corporation,,,,,,96.54580912545288,11.433834239298289,22.316037735849054,26.13812154696133,1.9747741665048748,0.1302077668714992,0.1303380991584401,0.1944598220191571,0.1308056244740146,0.1251098434260646,0.4421697454453119,0.2885837474023583,0.0670451893909932,0.0430128605316042,0.059955565770321,50.7925091150149,81.9584592197513,3.006824329171648,0.0832810908704228,False,2019Q1,-1.4612322960645274,,1.01519625270361,-0.37163060296168915,,1.4873529198352369,0.923024670327153,,1.2967732928291826,-0.04946017363815303,,1.2776697221696312,-0.869628715221971,,2.0519995451788087,0.07149297896435602,,-1.163147552519029,-0.7768286823375145,,1.2306576912133236,-0.46422646545798174,,1.695908211872438,-1.2340264855582388,,1.2838096985694467,1.5600440707003016,,1.9126595255061998,-0.5559687560283002,,0.15801880379878483,0,0,0
