ticker,date,score_profitability,score_health,score_market,score_efficiency,exec_score
BRC,2024-07-31,-0.21637685066706105,0.8673426423955252,0.5394348890142687,1.520459704982891,0.6941104841004688
BRC,2024-08-31,-0.10858247560164701,0.862504831172528,0.4370397329098364,1.4346500606335897,0.6776762921917113
BRC,2024-09-30,-1.0423365256705297,-0.14488664151438999,0.9413541445811823,1.516627313771578,0.26337753348718157
BRC,2024-10-31,-0.47849842226539385,-0.10345795247165057,0.7897406329877902,1.26910762859141,0.32456304243756695
BRC,2024-11-30,-1.4526464947189668,-0.1051678621357081,0.9321054400568829,0.9164424575633684,0.020819720081764553
BRC,2024-12-31,-0.7025624176234645,-0.6416618616046142,0.8886096054274697,1.469936220774528,0.17706681339187552
CAG,2017-12-31,,,,,
CAG,2018-01-31,,,,,
CAG,2018-02-28,,,,,
CAG,2018-03-31,,,,,
CAG,2018-04-30,,,,,
CAG,2018-05-31,0.7782334437338386,0.2040960113996889,-0.3128116549815998,0.9916340739373064,0.441133351841373
CAG,2018-06-30,0.5831832797373466,0.12783107059024973,-1.4518631743293369,1.0517008197440425,0.1566977111815548
CAG,2018-07-31,1.1873519767281244,-0.39305533684297744,-0.47785231418817214,1.9802732121673543,0.578419233333342
CAG,2018-08-31,0.9797627271360438,0.04352405600208945,-0.6950609455811069,1.6591587676041308,0.5337754013694491
CAG,2018-09-30,0.8733563414425086,0.03278459246109914,-1.5743967136510157,1.2554805926425148,0.2271652685293824
CAG,2018-10-31,0.25194052494624836,-0.2980176538333352,1.9067314341557122,0.6975508343835555,0.5293138305135929
CAG,2018-11-30,-0.07501164472883759,-0.3235248695150487,0.906108149425915,1.0856441358310875,0.3368222918062309
CAG,2018-12-31,0.1893821140948612,-0.30420693753711,-1.3207023247541654,1.4225983676645564,0.04759257422788832
CAG,2019-01-31,0.15116262870301392,-0.5983567588545853,-0.8043681753507697,-0.4290740175485467,-0.40985850993791273
CAG,2019-02-28,0.2953221220235615,-0.26842414862426356,-0.17099117056087917,-1.4365991198102213,-0.40004472814611985
CAG,2019-03-31,0.3573547880924126,-0.21251914689978904,0.29825417449461517,-1.7453961602958443,-0.3511152522218716
CAG,2019-04-30,-1.7966952905435611,-0.9873272346719487,-0.049404632702534,-1.8994274100364743,-1.2301097720871002
CAG,2019-05-31,-1.307033318969941,-0.7969780584957787,-0.2971193223657476,-1.5185565368074891,-1.0049147459662406
CAG,2019-06-30,-1.197459772217327,-0.5629021156332349,-0.49261430620117186,-0.6900277259571218,-0.739265370473817
CAG,2019-07-31,-1.4984635059494684,-1.389307885758314,-0.31827525670283746,0.9682108398006992,-0.6130105836052541
CAG,2019-08-31,-1.1166371106042263,-1.1842277720170522,-0.13531080435912998,0.9661203797498112,-0.41995967519054545
CAG,2019-09-30,-0.9882152654789991,-1.0552083501860754,0.16683747329676704,0.8068708067520436,-0.3285311250782081
CAG,2019-10-31,-1.6815064512064708,-0.7615738429617979,-0.4241404111501123,-1.1909219015973869,-1.0314073233195262
CAG,2019-11-30,-1.3194238534981777,-0.5605870083879698,-0.20878829715491823,-1.0951495404876948,-0.8135771104438427
CAG,2019-12-31,-1.1504151318555491,-0.45466295150259706,0.9463208294303467,-1.4782423183176645,-0.6042990821080132
CAG,2020-01-31,-1.2945817785848723,-0.5588975161793277,0.06396343738293976,-0.4086122452175491,-0.5806750733278156
CAG,2020-02-29,-0.9604382468940299,-0.3856967383763261,-0.9105459600994082,-0.694334863132195,-0.7115114910393358
CAG,2020-03-31,-1.0301773799653884,-0.0747179814340418,0.8299056640182587,-0.6547633321385325,-0.27766943965254104
CAG,2020-04-30,-1.0230852224644902,0.021597710956442844,0.9939896976064734,-0.4599489410205436,-0.16548128806303092
CAG,2020-05-31,-0.5275228782872597,0.08388772277588052,1.0699688885460776,-0.028650689049962,0.10011670270767427
CAG,2020-06-30,0.6057603775871366,0.2337703574015709,0.8649331198186984,0.1942905072850841,0.44313045240226606
CAG,2020-07-31,1.5764181944524174,0.8671141332258075,0.6751062713480365,1.9184314903807416,1.2688679154456393
CAG,2020-08-31,2.202019536399684,0.7741349098230765,0.14257344343960557,1.9974211321081967,1.3106153287618143
CAG,2020-09-30,1.8121774449923516,0.5895288772411953,-0.25432906900788826,1.764125115076002,1.0200684893878693
CAG,2020-10-31,2.1142196905160535,0.5001938309248285,-1.1369302721250263,1.3405617592357193,0.7863674572903865
CAG,2020-11-30,1.473852643372726,0.2795987085104827,-1.3582225470987703,0.9513565107768096,0.4185373916707746
CAG,2020-12-31,1.070837217676725,0.2753212000547846,-1.3335811013856482,0.8756412538247966,0.3024997576146861
CAG,2021-01-31,1.3257410788456812,0.5179178469946436,-1.8009891510461415,1.0240337568468003,0.38262123281228505
CAG,2021-02-28,1.470006719152009,0.2119871853374087,-1.8493047611548032,0.6385016821257691,0.22086230368970647
CAG,2021-03-31,1.2026647295244965,0.01734254670302582,-1.4382480650947613,0.4975056316251704,0.14259574127937225
CAG,2021-04-30,1.2768085985762445,0.3922381037019051,-1.2993894647135724,0.6463749147122755,0.338589416489987
CAG,2021-05-31,0.4195471757459637,0.5563517094024251,-0.656258061855178,0.7292503282944179,0.32285327645978734
CAG,2021-06-30,0.10458580543475438,0.5716870510880002,-0.6552398907532709,-0.2190697926278825,0.011837140377463834
CAG,2021-07-31,-0.9228338333711424,0.6532395469748905,-0.29722035003583547,0.9595599478418432,0.14570932270297524
CAG,2021-08-31,-1.371237634905597,0.1533535699605387,-0.15370811943667675,-0.2804745664440218,-0.39766360323657846
CAG,2021-09-30,-1.3833464143225582,0.18216168663902219,0.11210611300972055,-1.96739681457422,-0.7606160786305438
CAG,2021-10-31,-1.4511658244770802,0.1366828058772909,-0.11461549697656004,-2.7764746141160086,-1.0388283672803968
CAG,2021-11-30,-1.419123534597663,-0.23229989785895475,-0.020481127653808162,-1.9543970283119283,-0.9171663356158459
CAG,2021-12-31,-1.4119088009595195,-0.6004669873147193,0.6127191002167215,-1.4433021822358671,-0.771399021949918
CAG,2022-01-31,-1.6779818833110112,-0.3745403437906534,1.4874964813686018,-1.5703382939107855,-0.6269428511689248
CAG,2022-02-28,-1.0716385901136123,-0.4287259666958494,1.6235451512629275,-1.5729286743604156,-0.4650505758746763
CAG,2022-03-31,-0.7882605688527269,-0.5325687557194518,1.301297001957184,-1.3876350620522366,-0.4434851340506396
CAG,2022-04-30,-1.0982139891924059,-0.3976584266458889,1.6957186425552366,-1.3055853491565257,-0.3811036340699522
CAG,2022-05-31,-0.8218593389551444,-0.439072495506961,1.3398727293090829,-0.5038829242715874,-0.19518276859695466
CAG,2022-06-30,-0.6982115343729177,-1.1331968861281074,1.4561516350082222,-0.2165566453854328,-0.2774207837763754
CAG,2022-07-31,-1.115748696816867,-1.1933092521497595,1.145801436459766,1.1198683482189968,-0.12780257550244212
CAG,2022-08-31,-0.17492064887109635,-0.6743149590493388,1.232399577324621,1.9820087218657232,0.4959574459987793
CAG,2022-09-30,-0.08366496803467909,-0.1155006189493102,1.115030381593849,1.8886016869028104,0.6395900703510096
CAG,2022-10-31,-0.5100123019118842,-0.342799535261391,1.3457640978610665,0.6852546536032577,0.2101235469166394
CAG,2022-11-30,0.17481597769508975,1.0097217753732761,1.4039011157640982,1.0917349624594908,0.9003344908034476
CAG,2022-12-31,-0.0077967826171147685,0.808056207957134,1.735782961803664,0.916939513882118,0.8168591375641238
CAG,2023-01-31,1.5296607157499384,0.642505214778745,0.507422776964488,0.3191974923187771,0.7564506718437
CAG,2023-02-28,1.3757467330074473,1.5080441398895623,0.9510555681870447,-0.2357352092473307,0.9276272365443068
CAG,2023-03-31,1.211485241554581,1.6498407309031657,1.1848188407129931,-0.3656322665523343,0.9433792311641099
CAG,2023-04-30,1.6545287221129523,1.2845520073465326,0.2687203560210408,-1.4899877626209754,0.48024491328116214
CAG,2023-05-31,1.5681492530683598,1.491276966986784,-0.6649500029312487,-0.6938743354880315,0.5329618189048675
CAG,2023-06-30,1.399656270082007,1.2650873403450642,-0.9258975422271649,-0.4368783592333086,0.4350411713702609
CAG,2023-07-31,0.875047762563438,0.45727342995362913,-1.1499568741273238,0.2307132482901462,0.18363090687401995
CAG,2023-08-31,0.9080574381257055,1.0631737374764625,-1.5895077487865146,0.6939111805512962,0.4015427261548863
CAG,2023-09-30,0.7537213696578368,0.9748452934021491,-1.470564232529193,1.066406063721825,0.4533725998597215
CAG,2023-10-31,1.706812348296079,1.2550323960031577,-1.293399487044048,-2.1483129107484147,0.007454680779053757
CAG,2023-11-30,1.2190298074866484,0.9606188807488589,-1.0832067219199055,-2.241067530752868,-0.1839651109758783
CAG,2023-12-31,1.2645757740078813,1.134898685955685,-1.2886331156494175,-1.919505092824644,-0.08098934704736865
CAG,2024-01-31,-0.18917430521466572,0.20640713209508466,-1.0063785867787465,-1.448093233154334,-0.5486704623194738
CAG,2024-02-29,-0.696517155485426,0.9274175438622208,-1.4055200738308435,-1.7407430092594465,-0.6121937927937207
CAG,2024-03-31,-0.9407785333263684,-0.48738185148681584,-0.9897327503675658,-1.448027236992048,-0.941362548099162
CAG,2024-04-30,-1.058154657826364,-0.19030707914915448,-0.8904829527955053,-1.3029496862224774,-0.8254648003160578
CAG,2024-05-31,-0.9790763587703083,-0.9991531394589886,-1.1115299863804438,-1.1329051087137474,-1.0500473059847995
CAG,2024-06-30,-0.932145206183355,-0.9193857352146507,-1.3059158905980848,-0.9592993864583548,-1.0098600468444396
CAG,2024-07-31,-1.5576378857010464,-0.8942595163257048,-1.0268201724483073,-0.4264004992930579,-0.9696514856358989
CAG,2024-08-31,-1.245452589789929,-1.3013439882363695,-0.9922781623802807,-0.5705816910706619,-1.0428673991621147
CAG,2024-09-30,-0.9490638758618797,-1.3071429279080917,-0.6564467719206672,-0.5800784088501656,-0.9057178039345722
CAG,2024-10-31,-1.5350377044348733,-1.0174785134152646,-1.7372179018471472,-0.9966699651614376,-1.2856140517930865
CAG,2024-11-30,-1.4059354704170435,-0.7498271845386334,-1.8695409466697839,-0.5563281141675253,-1.089422240841689
CAG,2024-12-31,-1.5025726606932552,-0.7669765435320689,-1.3901108078191091,-0.4325136074351278,-0.9918866916555381
CHD,2017-12-31,,,,,
CHD,2018-01-31,,,,,
CHD,2018-02-28,,,,,
CHD,2018-03-31,,,,,
CHD,2018-04-30,,,,,
CHD,2018-05-31,0.1971552356064551,-0.683418315657054,-1.2130972612742585,-1.7507353913987307,-0.8360399859000368
CHD,2018-06-30,0.13739185558243142,-0.6148880633804058,0.3955435788057156,-1.1291690746924976,-0.35330200803049516
CHD,2018-07-31,0.03135047250144434,-0.458841490710445,0.9795020123492559,-0.7766150767496177,-0.12806819580532566
CHD,2018-08-31,-0.22479559160110477,-0.2525585619314764,0.47986116584899424,-1.0532032784949432,-0.29929505293365605
CHD,2018-09-30,-0.15805877180882721,-0.3260931408614227,0.7633157364145909,-1.2950039695952236,-0.3084304803265213
CHD,2018-10-31,-0.1252444217266275,-0.29199271905575946,0.6777976378260814,-1.1475617885010063,-0.27023984070842
CHD,2018-11-30,-0.6493503035136853,-0.6945146410842233,1.1264954873676316,0.4110334665404138,-0.04263450409505855
CHD,2018-12-31,-0.3964020011216491,-0.524880602221837,1.0361785269705819,1.555404056932903,0.33952203868037883
CHD,2019-01-31,-0.3290879727953388,-0.42438383506397365,0.6575601866585469,0.9310225713529584,0.1546805364519222
CHD,2019-02-28,-2.0627861550572395,-0.13515766942686025,1.5485283070981521,-0.7422023560750166,-0.4320887671914916
CHD,2019-03-31,-1.6184324442711067,-0.1513813157647543,1.6327312765933322,-1.320087565112193,-0.45349814175658476
CHD,2019-04-30,-1.3832976982047935,-0.1507681990713432,1.517658913123138,-1.1141625008291032,-0.3660637268552495
CHD,2019-05-31,0.40991584713093165,-0.11603164479761092,1.2006471682805913,-1.7015898114943826,-0.11759855087402771
CHD,2019-06-30,0.392826140642527,0.4481150881089979,0.7772532334377241,0.2543562613007111,0.45168077360605374
CHD,2019-07-31,0.45355600728686934,0.6398195648542209,0.9013759118520307,0.91970118696106,0.7155353503886547
CHD,2019-08-31,0.44672192097098457,0.8743539142940916,1.3486200432626048,0.8854955663562109,0.8650845547725473
CHD,2019-09-30,0.4717142416553231,0.7008495825280026,0.6129186113004902,0.3975694829906613,0.5501595281799949
CHD,2019-10-31,0.54445824986672,0.38398631808271827,-0.2668161661736059,0.0385115627539651,0.20757511534526557
CHD,2019-11-30,0.4224465859777136,0.7738801620285499,-0.341534220294122,-0.2177436369550501,0.21503294180540644
CHD,2019-12-31,0.3655788910286136,0.6294402964619863,-0.3533929403768796,-1.7104958984421843,-0.21807575099017273
CHD,2020-01-31,0.49401637256306224,0.4777804930496377,0.3795202562386723,-0.408760686601932,0.24055212065290832
CHD,2020-02-29,0.2871806487295961,0.8113220867187193,-0.6844674548787547,-0.581116319237802,0.03301921741281333
CHD,2020-03-31,-0.0415474818073955,1.0321665201711072,-0.7410325062928149,-0.641102110643516,-0.009218943319958706
CHD,2020-04-30,-0.3165968740548763,1.365761740771079,-0.12167861915580795,-0.6002225197741197,0.15618794994291305
CHD,2020-05-31,1.2808543757964912,1.7219835361304696,-0.029155776152675988,0.9493847161130032,1.068323678585979
CHD,2020-06-30,1.3849564189278236,1.3134353725283405,0.20158827359665368,1.411088905389617,1.133359597557193
CHD,2020-07-31,1.0815923525170261,0.7011362930258812,1.1784092413155938,1.3076885466154464,1.0433429609540013
CHD,2020-08-31,1.012152209941186,1.047599441613319,0.3644752476963047,2.178896919507373,1.1849371643853963
CHD,2020-09-30,0.6876857531098347,0.7141879453012708,0.24771791125759313,1.833671935119313,0.8941393878991868
CHD,2020-10-31,0.5431004213359002,0.5757047894183387,-0.10294794283800986,1.5736281418160674,0.6813039890458916
CHD,2020-11-30,-0.22363448255548915,1.2316720227503568,-0.3475796700504708,1.1589443243491018,0.533813133263416
CHD,2020-12-31,-0.25621539182063796,1.3936823614485856,-0.3907215725766399,1.134876626970735,0.5596257027067719
CHD,2021-01-31,-0.23062472652756053,1.2113408542832393,-0.6376366396287173,0.9627282323947676,0.4189008048260301
CHD,2021-02-28,0.6074374783472216,1.3757311229058562,-0.44420769041056096,0.2821999382996422,0.5462871529513605
CHD,2021-03-31,0.4677185540370388,0.9969529310750262,-0.16934280119407327,0.0895280535293755,0.4045289709752968
CHD,2021-04-30,0.47740696691091417,0.9199419174588557,-0.267762511370979,-0.1490638399767359,0.30451585469700543
CHD,2021-05-31,-1.9578158502829204,1.5195792394294294,-0.25465613448630037,-0.6657768686192419,-0.2509556347939718
CHD,2021-06-30,-1.780206569758483,1.3498007715057405,-0.29157487899077844,-1.8493293321059563,-0.5607587198125434
CHD,2021-07-31,-1.7136562715105723,1.0056032363693082,-0.20179318937712923,-1.745780662140559,-0.6035369003774163
CHD,2021-08-31,-1.6129097251704942,0.9814850400035798,-0.33530753195363133,-2.241274078290716,-0.7361619452549548
CHD,2021-09-30,-1.35039230366822,0.6730118262522482,-0.32251750637656246,-2.224479128403292,-0.756317811417516
CHD,2021-10-31,-1.068431021007519,0.422125337675074,0.011827018809683065,-1.7370954675069885,-0.572378617064168
CHD,2021-11-30,-0.7571554768045435,-0.03286907927838467,-0.10681107190473127,-1.475634013853559,-0.5894203108289873
CHD,2021-12-31,-0.7601927773188678,-0.7232332332222483,1.23199899613216,-1.1188644420617462,-0.44033447558539596
CHD,2022-01-31,-0.5843675779897981,-0.7891038401727748,1.144447303952773,-1.0458991648733402,-0.4154083769770624
CHD,2022-02-28,0.6895679850275162,0.12352657792316624,1.801469877002222,0.1469858732015137,0.6064904133346517
CHD,2022-03-31,0.6287498291857033,-0.06435385748262663,1.5591738765680578,0.0788926007961694,0.4694392255642918
CHD,2022-04-30,0.6121410408906606,-0.1073877918583875,1.267375085617396,0.0002772240594876,0.3743632458035
CHD,2022-05-31,0.33868048495405056,-1.133520287926611,0.07833048603171064,0.1651328606714769,-0.1984366527652593
CHD,2022-06-30,0.5033230490105635,-1.0350537661633754,0.29612083607218315,0.7146150767940751,0.05319256881658366
CHD,2022-07-31,0.21158783625770075,-0.9030399334506446,-0.0406676402332548,1.0150400750045117,0.027611469733708788
CHD,2022-08-31,0.8236815830565032,-1.2416502515239012,-0.34970968729383856,2.0606974885246214,0.2786577549793431
CHD,2022-09-30,0.5586424531614346,-0.9129740222904964,-1.1542508405338188,1.8674479109873257,0.10178021624327738
CHD,2022-10-31,0.6147959241629496,-0.8327284066216475,-0.9123637449925166,1.4649305598847502,0.08764035002692738
CHD,2022-11-30,0.5392213168986223,-0.9524932822258113,-0.4468105124132522,1.5603167223392074,0.1497744226590636
CHD,2022-12-31,0.2693021331197974,-0.7040662245316072,-0.32905342686443045,1.283065233214352,0.11106128885116912
CHD,2023-01-31,0.19432455273239332,-0.45684678876912566,-0.4527435266675237,1.1521457541532374,0.10901483475716522
CHD,2023-02-28,-1.1716706158189136,-0.48502234354382473,-0.6373215308774204,0.9741489114916616,-0.3223514353204445
CHD,2023-03-31,-0.8929476549542484,0.03112915055429181,0.12348015553825649,0.8477762578581786,0.022741926999921364
CHD,2023-04-30,-0.7598010326855144,0.411232506390615,0.8194056336161841,0.8122728436557676,0.30036883138298465
CHD,2023-05-31,-0.7362769045529198,0.6589421234407703,0.046165278452711934,-0.3226347184676593,-0.057812213032371315
CHD,2023-06-30,-0.4499350211814706,0.5338300408543291,0.5896265576614634,0.1810142069854786,0.21084412023959337
CHD,2023-07-31,-0.3650271388891744,0.5580550280179591,0.33082110779713814,-0.1271477387090468,0.11053701056526008
CHD,2023-08-31,0.426573872323907,0.9708060508786902,0.08763313991947652,1.0372535660950106,0.6747253028522318
CHD,2023-09-30,0.22257302503546753,0.8177917947055953,-0.20398732206785872,1.5149735949455203,0.6389267289933538
CHD,2023-10-31,0.0871219058595027,0.8077487752404083,-0.17827922555667197,1.363875202225286,0.5694180644819853
CHD,2023-11-30,-0.2568721515798969,0.8405475887520506,0.23758733591572248,-2.3326123834020698,-0.34768938993673193
CHD,2023-12-31,-0.06227886929654628,0.8052736179740458,-0.20269075904986664,-2.344523275088042,-0.4006566025139066
CHD,2024-01-31,-0.3586738116545704,0.43546592256841316,0.5752975182725332,-1.133823685703588,-0.127425093914509
CHD,2024-02-29,0.524009346851722,1.2225632324431326,0.34624345163605486,-2.488219198293231,-0.055034802800226545
CHD,2024-03-31,0.21530660663669265,0.31105686528490556,0.9391249352017569,-1.922666115097362,-0.14569783048934432
CHD,2024-04-30,0.0703738389022062,0.3085140711132791,1.54683240266165,-1.7284170784809203,-0.0125901080283648
CHD,2024-05-31,-0.408238858722935,0.371028602399668,0.7501978817878753,-1.5446994568175565,-0.22688642180764743
CHD,2024-06-30,-0.5161546450174076,0.22103513079262518,0.17521199581723712,-1.275491909575592,-0.34655870024701496
CHD,2024-07-31,-0.574716461544981,0.10540207125176719,-0.861345184219292,-1.110043606850831,-0.5618384325672813
CHD,2024-08-31,-0.5256519325355549,0.49018992090562147,-0.6887113293529383,-1.341688363231226,-0.45752036354059644
CHD,2024-09-30,-0.33013163090189096,0.009934120150639622,-0.4099621452041576,-1.208183590248718,-0.46359099828329187
