date,ticker,roe_firm,roe_bench,roe_gap,roic_ce_firm,roic_ce_bench,roic_ce_gap,pretax_noa_firm,pretax_noa_bench,pretax_noa_gap,int_coverage_firm,int_coverage_bench,int_coverage_gap,int_ltdebt_firm,int_ltdebt_bench,int_ltdebt_gap,leverage_firm,leverage_bench,leverage_gap,ev_multiple_firm,ev_multiple_bench,ev_multiple_gap,pb_firm,pb_bench,pb_gap,price_sales_firm,price_sales_bench,price_sales_gap,ccc_firm,ccc_bench,ccc_gap,roe_z,roic_ce_z,pretax_noa_z,int_coverage_z,int_ltdebt_z,leverage_z,ev_multiple_z,pb_z,price_sales_z,ccc_z
2018-10-31,BRC,0.1240575792832289,2.207720256954649,-2.0836626776714198,0.1835878444830011,0.1798586273535899,0.003729217129411211,0.4247169605609718,0.1133846597225081,0.3113323008384637,46.72664141414141,0.2048676738465467,46.52177374029486,0.0403171411481731,0.1110166899059657,-0.0706995487577926,0.0497837607185331,0.0552075910437685,-0.005423830325235406,11.754156290352332,12.72651866593091,-0.9723623755785784,2.5604852495019825,0.7843914561046761,1.7760937933973064,1.6634949276969122,10.289855072463768,-8.626360144766856,76.60109047863489,5.191321065641308,71.40976941299358,1.6392730687649142,1.7110011653950958,0.6238933523551361,1.3268223389265696,-0.31110023047447516,-1.1513023169471808,2.30146038021199,1.1452609809937992,1.898797054823271,0.25297144066013405
2018-11-30,BRC,0.1240575792832289,2.0476389933938695,-1.9235814141106407,0.1835878444830011,0.1734837327859085,0.010104111697092605,0.4247169605609718,0.1129663406126248,0.311750619948347,46.72664141414141,0.2201216544706846,46.506519759670724,0.0403171411481731,0.0905998323729093,-0.050282691224736206,0.0497837607185331,0.0561471188624875,-0.0063633581439544035,11.754156290352332,13.27019570442556,-1.5160394140732283,2.7952010448158044,0.7833564291000974,2.011844615715707,1.815984982084389,9.028632784538296,-7.2126478024539065,76.60109047863489,5.407608695652173,71.19348178298272,1.931557515674211,1.68265050942704,0.6105972096664998,1.1820273851519152,2.385527692682099,-1.0713513454118893,1.657963604874148,2.152745229919452,2.0073618208949204,0.135031346507894
2018-12-31,BRC,0.1303380991584401,2.00307588014919,-1.8727377809907497,0.1944598220191571,0.1734837327859085,0.02097608923324859,0.4421697454453119,0.1129663406126248,0.3292034048326871,50.7925091150149,0.2201216544706846,50.57238746054421,0.0670451893909932,0.0905998323729093,-0.023554642981916105,0.0430128605316042,0.0607923665248506,-0.017779505993246403,11.433834239298289,11.233047966919868,0.20078627237842106,2.751563796032616,0.6689817468703427,2.082582049162273,1.8071282213524715,8.02309468822171,-6.215966466869238,81.9584592197513,5.407608695652173,76.55085052409913,1.6783023628309945,1.7321237156032714,1.4246186030733319,1.4479110370674857,2.784089415433318,-1.282363165906392,1.8951992269841573,1.9390914277556053,1.9184583402543325,2.234649761117722
2019-01-31,BRC,0.1303380991584401,2.164289071814251,-2.033950972655811,0.1944598220191571,0.1734837327859085,0.02097608923324859,0.4421697454453119,0.1192461641094062,0.3229235813359057,50.7925091150149,0.2201216544706846,50.57238746054421,0.0670451893909932,0.0948592991088431,-0.027814109717849894,0.0430128605316042,0.0607923665248506,-0.017779505993246403,11.433834239298289,13.218743139712515,-1.7849089004142265,2.830704495928986,0.7727490849968711,2.057955410932115,1.8591049890532712,9.521116678596991,-7.66201168954372,81.9584592197513,5.407608695652173,76.55085052409913,0.8969611756701524,1.4189151374370876,0.9320793954205633,1.2525309179276456,1.8560102426429805,-1.2072211252031613,0.9156389241191802,1.460114443400239,1.1596354201173258,1.8082533981926816
2019-02-28,BRC,0.1303380991584401,2.25430732798134,-2.1239692288229,0.1944598220191571,0.1709964455258951,0.023463376493261995,0.4421697454453119,0.1117567691398634,0.3304129763054485,50.7925091150149,0.2364544217227687,50.55605469329213,0.0670451893909932,0.0941254917903543,-0.0270803023993611,0.0430128605316042,0.0563596692340215,-0.0133468087024173,11.433834239298289,12.913350991138584,-1.4795167518402952,3.006824329171648,0.7980527876281078,2.2087715415435403,1.9747741665048748,10.1905540417802,-8.215779875275324,81.9584592197513,4.900488965243822,77.05797025450748,0.47032521960968376,1.311019906465351,1.5336218799936527,1.1325672115137622,1.515898977460128,-0.9998583664475331,0.8811349225366335,1.6885187644614699,0.7733353353366816,1.6950754172081957
2019-03-31,BRC,0.1609691591804649,2.0566670854305755,-1.8956979262501106,0.1947823915961438,0.1709964455258951,0.023785946070248698,0.4200001359443716,0.1117567691398634,0.30824336680450815,53.17555938037866,0.2364544217227687,52.93910495865589,0.0535995165895577,0.097966752318745,-0.044367235729187306,0.0510424966049051,0.05530453126559,-0.0042620346606849005,11.94755067435442,11.40721721511166,0.5403334592427615,2.837870502917196,0.7546544940939792,2.083216008823217,1.946060186065988,8.942799461641991,-6.996739275576003,83.5162551871421,4.861081372582943,78.65517381455915,1.120002109433278,1.1496070327683015,-0.6992287830585174,1.296345474519253,0.5139827412095065,-0.3490055314398141,1.4217932829698332,0.9867479792534293,1.105816780291085,1.804290606220827
2019-04-30,BRC,0.1609691591804649,2.32846693698262,-2.167497777802155,0.1947823915961438,0.1770238005024085,0.017758591093735288,0.4200001359443716,0.1117567691398634,0.30824336680450815,53.17555938037866,0.2364544217227687,52.93910495865589,0.0535995165895577,0.0920559860934646,-0.0384564695039069,0.0510424966049051,0.05530453126559,-0.0042620346606849005,11.94755067435442,12.23850168468951,-0.29095101033508897,2.983402389371022,0.7691531506122979,2.214249238758724,2.045858189442018,9.220670391061452,-7.174812201619433,83.5162551871421,4.964836889961032,78.55141829718106,0.11014359633240535,0.7719747561872266,-0.8428144149124451,1.161371081682586,0.7074122160830751,-0.21955552040729348,0.9269024043422752,1.3121495373293723,0.8720627575199986,1.4435208010926701
2019-05-31,BRC,0.1609691591804649,2.2129548940962698,-2.051985734915805,0.1947823915961438,0.1618705679813767,0.032911823614767105,0.4200001359443716,0.108832665393504,0.3111674705508676,53.17555938037866,0.2505967234458067,52.92496265693285,0.0535995165895577,0.0831279681987845,-0.029528451609226798,0.0510424966049051,0.0570592731202066,-0.006016776515301504,11.94755067435442,8.699273327634732,3.2482773467196893,2.84030760299197,0.6701435474432001,2.17016405554877,1.947731419274163,9.049295774647888,-7.101564355373725,83.5162551871421,5.065232567910864,78.45102261923122,0.45012743972224617,1.3820704691626355,-0.6508989907643888,1.1452994155254732,0.9891535997508512,-0.18519251624958855,1.8292830062938508,0.9585443419497657,0.7690431203705164,1.1793273011210115
2019-06-30,BRC,0.1686570592510796,2.2363551082839956,-2.067698049032916,0.1907230639207091,0.1618705679813767,0.028852495939332395,0.3988622299756875,0.108832665393504,0.2900295645821835,54.83415147265078,0.2505967234458067,54.58355474920497,0.0545996678456391,0.0826925126522386,-0.028092844806599508,0.0482563293141859,0.0570592731202066,-0.008802943806020702,12.788923847567796,8.73690967579726,4.052014171770535,2.947916502890952,0.7285432978347682,2.219373205056184,2.0902553389296075,9.91364902506964,-7.823393686140033,85.50738920977298,5.065232567910864,80.44215664186211,0.3388140133085873,1.000562338660275,-2.180761762071369,1.3076630856494869,0.8991952994365804,-0.3432200066916251,1.7175884851199374,1.0145178501494514,0.3060217261583303,1.4801485336611897
2019-07-31,BRC,0.1686570592510796,2.269246684686678,-2.1005896254355982,0.1907230639207091,0.1618705679813767,0.028852495939332395,0.3988622299756875,0.108832665393504,0.2900295645821835,54.83415147265078,0.2505967234458067,54.58355474920497,0.0545996678456391,0.0835634237453305,-0.028963755899691405,0.0482563293141859,0.0570592731202066,-0.008802943806020702,12.788923847567796,9.147338406981383,3.6415854405864128,3.0919651315631125,0.7308923429805629,2.3610727885825495,2.1923947363149106,9.53560371517028,-7.34320897885537,85.50738920977298,5.3576059724654606,80.14978323730752,0.1466940303646207,0.8928516972039172,-1.6815254261345942,1.1531743961374412,0.7184425427315205,-0.20178203138337014,1.4095486523609315,1.5206650082133268,0.4517756276584398,1.1628633405068771
2019-08-31,BRC,0.1686570592510796,2.2930758705320375,-2.124418811280958,0.1907230639207091,0.1503732355514102,0.0403498283692989,0.3988622299756875,0.1002933370582483,0.29856889291743915,54.83415147265078,0.2516214612391534,54.58253001141163,0.0545996678456391,0.0820133956392416,-0.02741372779360251,0.0482563293141859,0.0567393430436351,-0.0084830137294492,12.788923847567796,9.287887611651083,3.501036235916713,2.821799194317284,0.6945177418256523,2.1272814524916317,2.000830357822097,10.390879478827362,-8.390049121005266,85.50738920977298,4.361907055140862,81.14548215463212,-0.19753400102883292,1.5222753355267864,-0.8664193979087443,1.0835753193732416,0.668650889952829,0.08491994658523325,1.2058470847586304,0.16235514944847945,-0.5503076394809469,1.2085244669789443
2019-09-30,BRC,0.1609261917927127,2.559144545140106,-2.398218353347393,0.1904565361412231,0.1503732355514102,0.04008330058981291,0.396291990499415,0.1015188026440873,0.2947731878553277,57.39505300353357,0.2499255323700963,57.14512747116347,0.1075677524801398,0.0820133956392416,0.0255543568408982,0.0433471469997615,0.0541149275405269,-0.010767780540765402,14.990848856503083,10.844521542680331,4.146327313822752,3.0205927120260805,0.7907888206210092,2.229803891405071,2.2606851899288887,12.14,-9.879314810071111,83.49357977208308,4.361907055140862,79.13167271694222,-2.3366744480563852,1.442873418432652,-1.0192107867011175,1.5772072086269935,2.526872462827843,-0.3001107930190609,1.2598990375724144,0.6927397886581039,-2.258093671512748,0.5257152451731285
2019-10-31,BRC,0.1609261917927127,2.5403543400861466,-2.379428148293434,0.1904565361412231,0.1503732355514102,0.04008330058981291,0.396291990499415,0.1015188026440873,0.2947731878553277,57.39505300353357,0.2499255323700963,57.14512747116347,0.1075677524801398,0.0820133956392416,0.0255543568408982,0.0433471469997615,0.0541149275405269,-0.010767780540765402,14.990848856503083,11.767084339759236,3.223764516743847,3.2079207597342987,0.8482855690350588,2.35963519069924,2.4008860655471715,12.4373576309795,-10.036471565432329,83.49357977208308,4.361907055140862,79.13167271694222,-1.709184793056285,1.3177042598449793,-0.8845481600780746,1.388951698289876,2.0205099484674762,-0.21328476899657292,0.7401028500258798,1.6416922310824253,-1.9193998627485602,0.4002921380325198
2019-11-30,BRC,0.1609261917927127,2.449680832599598,-2.2887546408068853,0.1904565361412231,0.1668110918544194,0.023645444286803707,0.396291990499415,0.100645068463586,0.295646922035829,57.39505300353357,0.2618855188042421,57.13316748472933,0.1075677524801398,0.0845706139539852,0.022997138526154606,0.0433471469997615,0.0515724559277823,-0.0082253089280208,14.990848856503083,10.876190128796107,4.114658727706976,3.253319110959791,0.8433252918109367,2.409993819148854,2.444039305730865,9.766666666666667,-7.322627360935803,83.49357977208308,4.595538419783286,78.8980413522998,-0.9862656351540632,-0.5939659204474076,-0.7149893544415113,1.3289051074871798,1.5516189235648405,0.3807818778647713,0.9508350081039363,1.7122000338099819,0.4596057685108103,0.11736937585140568
2019-12-31,BRC,0.1689775542181535,2.7182213163650824,-2.549243762146929,0.188190781778239,0.1655675360006837,0.022623245777555312,0.3718697197725998,0.100645068463586,0.2712246513090138,57.71443774388081,0.2618855188042421,57.452552225076566,0.0793877651597823,0.0845706139539852,-0.005182848794202902,0.056063248474687,0.0515724559277823,0.0044907925469047025,14.681010286297472,11.879632203834204,2.801378082463268,3.250983790116107,0.8352041491389568,2.41577964097715,2.468477954245702,11.250998003992017,-8.782520049746314,88.41887567267648,4.595538419783286,83.8233372528932,-1.978657126817583,-0.7479711802207055,-1.8900204474531703,1.2374551250274817,0.3905717161043936,2.2998333373252238,0.29317525905845077,1.4454519678478244,-0.6917707442191783,2.3439649677176324
2020-01-31,BRC,0.1689775542181535,2.213274648729659,-2.0442970945115055,0.188190781778239,0.1655675360006837,0.022623245777555312,0.3718697197725998,0.100645068463586,0.2712246513090138,57.71443774388081,0.2611526462411938,57.453285097639615,0.0793877651597823,0.0845706139539852,-0.005182848794202902,0.056063248474687,0.051301846963864,0.004761401510823,14.681010286297472,10.363993616639446,4.317016669658026,3.143677510703141,0.7718893118981969,2.371788198804944,2.387000099484213,10.29540791029406,-7.908407810809846,88.41887567267648,4.595538419783286,83.8233372528932,0.7479192645011339,-0.777698202137905,-1.5598605503284317,1.0810654237283048,0.31947871859944266,1.9235710890991355,0.8555134937805967,0.9417480908013155,0.1666222222251243,1.8519745204856208
2020-02-29,BRC,0.1689775542181535,2.0836939016416873,-1.9147163474235338,0.188190781778239,0.1408125877637562,0.047378194014482816,0.3718697197725998,0.1020704018294675,0.2697993179431323,57.71443774388081,0.2871486612495005,57.427289082631304,0.0793877651597823,0.0874012717770031,-0.008013506617220806,0.056063248474687,0.0547345907058137,0.0013286577688733023,14.681010286297472,10.055401108668852,4.62560917762862,2.6901980498218045,0.685937558942549,2.0042604908792554,2.0426723131408595,9.565217391304348,-7.522545078163488,88.41887567267648,4.323484744229938,84.09539092844653,1.2509101054868361,1.785447644305227,-1.5235699165738568,0.9768209385878462,0.1485127137049858,1.1263639463438742,0.9639197652175884,-1.7821495945896897,0.4778254352066745,1.6226457148400835
2020-03-31,BRC,0.1689180475613787,1.6084594052572387,-1.43954135769586,0.1859254055017691,0.1393069143940857,0.046618491107683374,0.3645672133550091,0.1008724555296072,0.26369475782540186,61.08075663877774,0.2861359908774719,60.794620647900274,0.086297284570711,0.0823899971231793,0.003907287447531688,0.0650639114191015,0.054054054054054,0.011009857365047504,15.123497137977678,6.913595160915705,8.209901977061973,2.4979559198375507,0.4954146984139359,2.002541221423615,1.95707991067997,7.096296296296296,-5.139216385616326,90.10010819930108,4.340935005701254,85.75917319359982,2.4343863709793427,1.3877998015129969,-1.5680578769152318,2.0162462765014597,0.49930586466661336,2.0249544518325306,2.337577896686931,-1.6215733360164186,2.073182365859706,1.8025821113372242
2020-04-30,BRC,0.1689180475613787,1.9151782421031456,-1.7462601945417668,0.1859254055017691,0.1378012410244152,0.048124164477353876,0.3645672133550091,0.0996745092297469,0.26489270412526217,61.08075663877774,0.2851233205054433,60.7956333182723,0.086297284570711,0.0788460848805883,0.007451199690122701,0.0650639114191015,0.0557316194783453,0.009332291940756209,15.123497137977678,8.188331705446855,6.935165432530823,2.4099490463676183,0.6039451858075009,1.8060038605601174,1.8881289405279589,8.140343093759244,-6.252214153231285,90.10010819930108,4.323484744229938,85.77662345507113,1.143338494806063,1.321472614029416,-1.263276082503153,1.6515064713708525,0.5280379691015745,1.456323951664653,1.5905136683404124,-2.07160987753358,1.1109097350307553,1.4706444078419685
2020-05-31,BRC,0.1689180475613787,2.4970225820559007,-2.328104534494522,0.1859254055017691,0.1201135191127158,0.06581188638905329,0.3645672133550091,0.0753822371744964,0.2891849761805127,61.08075663877774,0.2743803098010584,60.80637632897668,0.086297284570711,0.047838445352114,0.038458839218596996,0.0650639114191015,0.0487329246122349,0.016330986806866607,15.123497137977678,7.513594766108831,7.609902371868847,2.7511399981779308,0.6754205221646801,2.0757194760132505,2.155442687816648,8.522345647119607,-6.366902959302959,90.10010819930108,5.155172413793103,84.94493578550797,-0.6880477406657519,2.122969565705151,0.47579970222494594,1.4364407198786961,1.592170237983456,1.7532602666420602,1.5882723788438267,-0.6243602154836551,0.9506168764955772,0.9958513043386857
2020-06-30,BRC,0.1398374133704244,2.631363828142951,-2.4915264147725265,0.1753495444934305,0.1158826862643494,0.059466858229081085,0.3413125869631972,0.0687741074194128,0.2725384795437844,61.73847883102285,0.2836574266791527,61.4548214043437,0.0975288905129493,0.0428910083074996,0.0546378822054497,0.0742871474728484,0.0487329246122349,0.0255542228606135,15.007244553625435,9.79126634821144,5.215978205413995,2.76274981686954,0.7164801001973661,2.0462697166721737,2.0155152144565265,9.168831168831169,-7.1533159543746425,92.10330148652648,4.89052738336714,87.21277410315933,-1.0420510171668118,1.3423781864663666,-0.6549664702209845,1.429448740164944,1.799944828774274,1.9615938821112697,0.19886977490865604,-0.684597445699773,0.36119665787996375,1.4751118908630216
2020-07-31,BRC,0.1398374133704244,2.712593192691325,-2.5727557793209006,0.1753495444934305,0.1158826862643494,0.059466858229081085,0.3413125869631972,0.0687741074194128,0.2725384795437844,61.73847883102285,0.2836574266791527,61.4548214043437,0.0975288905129493,0.0428910083074996,0.0546378822054497,0.0742871474728484,0.0487329246122349,0.0255542228606135,15.007244553625435,9.453959997400244,5.553284556225192,2.712593192691325,0.7705737375104507,1.9420194551808745,1.9789243373095264,9.97165991902834,-7.992735581718814,92.10330148652648,4.89052738336714,87.21277410315933,-1.0989617109818992,1.1249772443980717,-0.5499188799594218,1.2343469238914113,1.5149108245742238,1.5648503553254751,0.3046324911614571,-1.0144076939495523,-0.18296766284813754,1.228120817977491
2020-08-31,BRC,0.1398374133704244,3.103028479563964,-2.9631910661935397,0.1753495444934305,0.0919942147258891,0.08335532976754138,0.3413125869631972,0.0498269532147266,0.29148563374847064,61.73847883102285,0.3184418330452094,61.42003699797765,0.0975288905129493,0.0359227990015687,0.0616060915113806,0.0742871474728484,0.0477015340920888,0.0265856133807596,15.007244553625435,12.757741284999664,2.249503268625771,2.7668803517972864,0.922681879181856,1.8441984726154304,2.01852857308201,10.093203937182038,-8.074675364100028,92.10330148652648,2.918579234972678,89.1847222515538,-1.7057329243407235,1.9731043263047459,0.9634321204133841,1.0975038234384396,1.539911569060744,1.3575039415864438,-1.42018880536707,-1.264527712939627,-0.25986383806709795,1.4950901844612305
2020-09-30,BRC,0.1284207603029234,2.934318746311948,-2.8058979860090245,0.1676631896021527,0.0919942147258891,0.0756689748762636,0.32941212202072,0.0498269532147266,0.27958516880599343,70.1034164358264,0.3121714336630135,69.7912450021634,0.1354511912951035,0.0359227990015687,0.0995283922935348,0.0413894155274642,0.0477015340920888,-0.006312118564624596,13.906482277029456,12.92853326599375,0.9779490110357063,2.200750843796087,0.894894186147308,1.305856657648779,1.793814071950896,9.56177156177156,-7.767957489820663,95.61037938851058,2.918579234972678,92.6918001535379,-1.1623231935092426,1.2885095084948215,0.13165877746325885,2.6793138001282175,2.104040075943167,-1.1038400026105548,-1.6759554387679696,-2.312377357613138,-0.1916133366094418,1.9466506400886703
2020-10-31,BRC,0.1284207603029234,3.209584734992471,-3.0811639746895474,0.1676631896021527,0.0943327976659926,0.0733303919361601,0.32941212202072,0.051292468313004,0.278119653707716,70.1034164358264,0.3140305904262969,69.7893858454001,0.1354511912951035,0.0256456804317695,0.109805510863334,0.0413894155274642,0.0481693386553534,-0.006779923127889199,13.906482277029456,12.445241923588473,1.4612403534409832,2.0742709536463257,0.9879908488470068,1.086280104799319,1.6907213445715,11.593803786574872,-9.903082442003372,95.61037938851058,3.066666666666667,92.54371272184392,-1.4692587595790507,0.9949559485991338,0.1399459094603246,1.9539180370473275,1.809918826897254,-1.2081448450063035,-1.2953537442768328,-2.0996494536537194,-1.9322571428142443,1.6084508209193402
2020-11-30,BRC,0.1284207603029234,2.9967160036074407,-2.8682952433045172,0.1676631896021527,0.0875919347763662,0.0800712548257865,0.32941212202072,0.0433720698819495,0.2860400521387705,70.1034164358264,0.3121714336630135,69.7912450021634,0.1354511912951035,0.0171172046780223,0.1183339866170812,0.0413894155274642,0.0473629547110309,-0.0059735391835666965,13.906482277029456,15.852562592383345,-1.946080315353889,2.4299656834041348,1.113441078177545,1.3165246052265898,1.9806452191241288,13.241935483870966,-11.261290264746837,95.61037938851058,4.006944444444445,91.60343494406614,-0.904590752697403,1.1291381713305906,1.116486714460492,1.563218425538094,1.5880959914354742,-1.183446102267384,-1.9804492362767612,-1.285962234622455,-2.0870495607814297,1.2589772326279831
2020-12-31,BRC,0.1245991354118063,3.0573300280026463,-2.93273089259084,0.1607897271217499,0.1101412933475808,0.05064843377416911,0.3116496985835538,0.0429079883540373,0.2687417102295165,97.47994907702102,0.3144515024092227,97.16549757461179,0.047869341986989,0.0224264656879369,0.0254428762990521,0.0621505235100858,0.0473629547110309,0.0147875687990549,13.96020550291937,17.218922417140902,-3.258716914221532,2.908336434427379,1.27189134144444,1.6364450929829393,2.389466670405354,12.948453608247425,-10.558986937842072,97.19472740669876,4.006944444444445,93.18778296225432,-0.928890162789489,-0.499231768971432,-0.7465146898257391,2.8928713222165263,-0.4775743664397996,0.4074247066171762,-1.8452774253810265,-0.39585927409422683,-1.4245520020077322,1.4227341203841697
